QGC WPL 110
0	1	3	16	0	3	0	0	2.3448923151	-76.6665096695	0	1
1	0	3	16	0	3	0	0	2.3448923151	-76.6665096695	20	1
2	0	3	16	0	3	0	0	2.34428897819	-76.6665096695	20	1
3	0	3	16	0	3	0	0	2.34428897819	-76.6672692276	20	1
4	0	3	16	0	3	0	0	2.34368564127	-76.6672692276	20	1
5	0	3	16	0	3	0	0	2.34368564127	-76.6665096695	20	1
6	0	3	16	0	3	0	0	2.34308230436	-76.6665096695	20	1
7	0	3	16	0	3	0	0	2.34308230436	-76.6672692276	20	1
8	0	3	16	0	3	0	0	2.34247896745	-76.6672692276	20	1
9	0	3	16	0	3	0	0	2.34247896745	-76.6665096695	20	1
